域名	解析IP	开放端口	WEB服务器	网站状态
news.iqiyi.com	58.215.115.166,58.215.115.165,58.215.115.168,58.215.115.167,58.215.115.181,58.215.115.182	80,443	QWS	80:正常访问
togame.iqiyi.com	101.227.32.26,36.110.134.213	80,443	QWS	80:正常访问
mumbaby.iqiyi.com	58.215.115.165,58.215.115.168,58.215.115.166,58.215.115.182,58.215.115.167,58.215.115.181	80,443	QWS	80:(410) 不再存在
mbdapp.iqiyi.com	101.227.32.21	80,443	nginx	80:(404) 未找到
lenovo.iqiyi.com	101.227.188.172,101.227.188.176,101.227.188.178,101.227.188.174,101.227.188.180,101.227.188.170	80,443	QWS	80:正常访问
mideacooker.iqiyi.com	101.227.199.35	-	端口未开放	端口未开放
mall.iqiyi.com	222.173.56.27	80,443	nginx	80:正常访问
ilego.iqiyi.com	58.215.115.168,58.215.115.166,58.215.115.165,58.215.115.181,58.215.115.167,58.215.115.182	80,443	QWS	80:正常访问
gongyi.iqiyi.com	58.215.115.167,58.215.115.166,58.215.115.181,58.215.115.182,58.215.115.165,58.215.115.168	80,443	QWS	80:正常访问
gamebbs.iqiyi.com	211.151.158.177	80,443	nginx	80:正常访问
minisite.iqiyi.com	202.108.14.46	80	openresty/1.9.15.1	80:正常访问
piaorou.t.iqiyi.com	220.181.110.129	-	端口未开放	端口未开放
datou.iqiyi.com	58.215.115.165,58.215.115.182,58.215.115.167,58.215.115.166,58.215.115.168,58.215.115.181	80,443	QWS	80:正常访问
child.iqiyi.com	58.215.115.167,58.215.115.165,58.215.115.166,58.215.115.182,58.215.115.168,58.215.115.181	80,443	QWS	80:正常访问
cqhd.iqiyi.com	101.227.188.176,101.227.188.178,101.227.188.180,101.227.188.170,101.227.188.174,101.227.188.172	80,443	QWS	80:(404) 未找到
bobolele.iqiyi.com	58.215.115.182,58.215.115.168,58.215.115.165,58.215.115.181,58.215.115.167,58.215.115.166	80,443	QWS	80:(404) 未找到
shuuemura.iqiyi.com	101.227.16.167	-	端口未开放	端口未开放
molispace.iqiyi.com	111.206.22.222	-	端口未开放	端口未开放
app.iqiyi.com	58.215.115.169,58.215.115.170	80,443	QWS	80:正常访问
bbs.iqiyi.com	58.215.115.166,58.215.115.168,58.215.115.182,58.215.115.165,58.215.115.167,58.215.115.181	80,443	QWS	80:正常访问
napi.video.iqiyi.com	58.215.115.165,58.215.115.168,58.215.115.166,58.215.115.182,58.215.115.181,58.215.115.167	80,443	获取失败	80:-
2345.iqiyi.com	221.228.75.191	80,443	-	80:(403) 已禁止
2012.iqiyi.com	58.215.115.182,58.215.115.166,58.215.115.167,58.215.115.181,58.215.115.168,58.215.115.165	80,443	QWS	80:正常访问
baidu.iqiyi.com	115.239.210.38	80,443	apache	80:正常访问
top.iqiyi.com	58.215.115.167,58.215.115.181,58.215.115.168,58.215.115.182,58.215.115.166,58.215.115.165	80,443	QWS	80:正常访问
trailer.iqiyi.com	58.215.115.167,58.215.115.166,58.215.115.181,58.215.115.182,58.215.115.165,58.215.115.168	80,443	QWS	80:正常访问
v.iqiyi.com	58.215.115.182,58.215.115.181,58.215.115.168,58.215.115.166,58.215.115.165,58.215.115.167	80,443	QWS	80:正常访问
update.pps.tv.iqiyi.com	58.215.115.170,58.215.115.169	80,443	nginx	80:正常访问
v.baidu.iqiyi.com	101.227.188.174,101.227.188.178,101.227.188.176,101.227.188.170,101.227.188.180,101.227.188.172	80,443	QWS	80:正常访问
v2006.iqiyi.com	58.215.115.181,58.215.115.167,58.215.115.182,58.215.115.165,58.215.115.168,58.215.115.166	80,443	QWS	80:正常访问
jaguar.iqiyi.com	111.206.22.222	-	端口未开放	端口未开放
vice.iqiyi.com	58.215.115.181,58.215.115.168,58.215.115.182,58.215.115.167,58.215.115.166,58.215.115.165	80,443	QWS	80:(404) 未找到
star.iqiyi.com	106.120.150.76	-	端口未开放	端口未开放
vip.tj.iqiyi.com	101.227.188.178,101.227.188.172,101.227.188.174,101.227.188.170,101.227.188.176,101.227.188.180	80,443	QWS	80:(404) 未找到
tcl.iqiyi.com	118.186.241.50	-	端口未开放	端口未开放
wahaha.iqiyi.com	58.215.115.165,58.215.115.166,58.215.115.181,58.215.115.167,58.215.115.168,58.215.115.182	80,443	QWS	80:正常访问
wh.iqiyi.com	101.227.188.172,101.227.188.176,101.227.188.178,101.227.188.174,101.227.188.170,101.227.188.180	80,443	QWS	80:(404) 未找到
weicai.iqiyi.com	58.215.115.166,58.215.115.181,58.215.115.168,58.215.115.167,58.215.115.182,58.215.115.165	80,443	QWS	80:(404) 未找到
video.iqiyi.com	58.215.115.182,58.215.115.181,58.215.115.166,58.215.115.165,58.215.115.167,58.215.115.168	80,443	QWS	80:正常访问
wsp.iqiyi.com	101.227.188.174,101.227.188.178,101.227.188.176,101.227.188.170,101.227.188.172,101.227.188.180	80,443	QWS	80:正常访问
wuhanchuanmei.iqiyi.com	58.215.115.168,58.215.115.167,58.215.115.182,58.215.115.165,58.215.115.166,58.215.115.181	80,443	QWS	80:(404) 未找到
dm.3g.iqiyi.com	125.77.198.11	80	nginx	80:(404) 未找到
www.dovelove.iqiyi.com	58.215.115.182,58.215.115.168,58.215.115.181,58.215.115.166,58.215.115.165,58.215.115.167	80,443	QWS	80:正常访问
xinglv.iqiyi.com	58.215.115.167,58.215.115.181,58.215.115.165,58.215.115.166,58.215.115.182,58.215.115.168	80,443	QWS	80:(404) 未找到
xy.iqiyi.com	101.227.32.63,101.227.32.66	80,443	Tengine	80:(405) 不允许的方法
yixi.iqiyi.com	58.215.115.181,58.215.115.168,58.215.115.182,58.215.115.167,58.215.115.165,58.215.115.166	80,443	QWS	80:(410) 不再存在
www.yinlu.iqiyi.com	58.215.115.165,58.215.115.167,58.215.115.181,58.215.115.166,58.215.115.168,58.215.115.182	80,443	QWS	80:正常访问
br.ppstv.net.iqiyi.com	58.215.115.181,58.215.115.165,58.215.115.182,58.215.115.167,58.215.115.166,58.215.115.168	80,443	QWS	80:正常访问
yule.iqiyi.com	58.215.115.167,58.215.115.181,58.215.115.182,58.215.115.168,58.215.115.166,58.215.115.165	80,443	QWS	80:正常访问
zhaopin.iqiyi.com	58.215.115.181,58.215.115.165,58.215.115.166,58.215.115.167,58.215.115.182,58.215.115.168	80,443	QWS	80:正常访问
zhibo.iqiyi.com	36.110.220.41	80,443	nginx	80:正常访问
zhushu.iqiyi.com	58.215.115.165,58.215.115.168,58.215.115.182,58.215.115.167,58.215.115.166,58.215.115.181	80,443	QWS	80:(410) 不再存在
i.iqiyi.com	101.227.32.4,106.38.219.16	80,443	获取失败	80:-
www.luxstyle.iqiyi.com	220.181.74.114	-	端口未开放	端口未开放
www.dovehair.iqiyi.com	220.181.74.114	-	端口未开放	端口未开放
yaolan.iqiyi.com	117.79.133.125	-	端口未开放	端口未开放
x.iqiyi.com	58.215.115.165,58.215.115.181,58.215.115.182,58.215.115.168,58.215.115.167,58.215.115.166	80,443	QWS	80:(404) 未找到
y.iqiyi.com	58.215.115.166,58.215.115.168,58.215.115.165,58.215.115.182,58.215.115.181,58.215.115.167	80,443	QWS	80:正常访问
p.iqiyi.com	106.38.219.50,106.38.219.24	80	Tengine/2.2.0	80:正常访问
2016.iqiyi.com	58.215.115.181,58.215.115.166,58.215.115.165,58.215.115.182,58.215.115.168,58.215.115.167	80,443	QWS	80:正常访问
help.iqiyi.com	58.215.115.182,58.215.115.165,58.215.115.167,58.215.115.168,58.215.115.166,58.215.115.181	80,443	QWS	80:正常访问
mail.iqiyi.com	101.227.32.67	80,443	Microsoft-IIS/8.0	80:(440) Login Timeout
ai.iqiyi.com	115.182.237.39	80,443	nginx	80:正常访问
feedback.iqiyi.com	211.151.158.180	80,443	nginx	80:正常访问
feed.iqiyi.com	116.211.189.175	80,443	nginx	80:正常访问
static.iqiyi.com	58.215.115.165,58.215.115.182,58.215.115.166,58.215.115.167,58.215.115.168,58.215.115.181	80,443	QWS	80:(404) 未找到
cms.iqiyi.com	10.10.131.68	-	端口未开放	端口未开放
game.iqiyi.com	36.110.134.209	80,443	nginx	80:正常访问
vip.iqiyi.com	58.215.115.166,58.215.115.165,58.215.115.181,58.215.115.167,58.215.115.168,58.215.115.182	80,443	QWS	80:正常访问
pan.iqiyi.com	116.211.189.141	80,443	nginx	80:正常访问
youxi.iqiyi.com	58.215.115.182,58.215.115.167,58.215.115.181,58.215.115.166,58.215.115.165,58.215.115.168	80,443	QWS	80:正常访问
tw.iqiyi.com	58.215.115.166,58.215.115.168,58.215.115.165,58.215.115.181,58.215.115.167,58.215.115.182	80,443	QWS	80:正常访问
t.iqiyi.com	106.38.178.78,106.38.178.31,106.38.219.16	80	获取失败	80:-
account.iqiyi.com	36.110.238.60	80,443	获取失败	80:-
www.iqiyi.com	58.215.115.167,58.215.115.166,58.215.115.168,58.215.115.181,58.215.115.165,58.215.115.182	80,443	获取失败	80:-
