域名	解析IP	开放端口	WEB服务器	网站状态
nsair.flights.ctrip.com	140.207.228.45	80,443	获取失败	80:-
spdb.hotels.ctrip.com	140.207.228.6	80	获取失败	80:-
trains.ctrip.com	140.206.211.198	80,443	获取失败	80:-
uaa.ctrip.com	140.207.228.6	80	获取失败	80:-
zhair.flights.ctrip.com	140.206.211.31	80,443	获取失败	80:-
wap.ctrip.com	140.206.211.31	80,443	获取失败	80:-
ebooking.ctrip.com	140.207.228.45	80,443	获取失败	80:-
hotels.ctrip.com	140.206.211.31	80,443	获取失败	80:-
jdair.flights.ctrip.com	140.206.211.31	80,443	获取失败	80:-
tuans.ctrip.com	140.207.228.45	80,443	获取失败	80:-
vacation.ctrip.com	140.207.228.6	80	获取失败	80:-
tc.ctrip.com	140.207.228.45	80,443	获取失败	80:-
g5air.flights.ctrip.com	140.207.228.45	80,443	获取失败	80:-
sc.xinhuanet.flights.ctrip.com	140.207.228.6	80	获取失败	80:-
trains.big5.ctrip.com	140.206.211.31	80,443	获取失败	80:-
z.ctrip.com	140.207.228.6	80	获取失败	80:-
gotone.bmcc.ctrip.com	140.207.228.6	80	获取失败	80:-
cctv.hotels.ctrip.com	140.207.228.6	80	获取失败	80:-
cs-air.ctrip.com	140.207.228.6	80	获取失败	80:-
fesco.ctrip.com	140.207.228.6	80	获取失败	80:-
jipiao.ctrip.com	140.206.211.31	80,443	获取失败	80:-
huair.flights.ctrip.com	140.207.228.45	80,443	获取失败	80:-
eastday.destguides.ctrip.com	140.207.228.6	80	获取失败	80:-
m.ctrip.com	140.207.228.45	80,443	获取失败	80:-
v.ctrip.com	140.207.228.6	80	获取失败	80:-
piao.ctrip.com	140.206.211.31	80,443	获取失败	80:-
my.ctrip.com	140.206.211.31	80,443	获取失败	80:-
tfol.flights.ctrip.com	140.207.228.6	80	获取失败	80:-
seccenter.ctrip.com	140.206.211.31	80,443	获取失败	80:-
uaa.flights.ctrip.com	140.207.228.6	80	获取失败	80:-
ebooking2.ctrip.com	140.206.211.31	80,443	获取失败	80:-
